neighborhood_id,neighborhood,city_id
19175,Avenida Tomàs Blanes Tolosa,518
19176,Calle Sant Andreu,518
19177,Nunyo Sanz,518
19178,Urb. Edificio Lilia,518
19179,Distrito Costa De La Calma,518
19180,"Calle Nunyo Sant, 89",518
19181,Urb. Costa De La Calma,518
19182,De La Madona,518
19183,Nuño Sanç,518
19184,Nuño Sanz,518
19185,"Calle Centre, 8",518
19186,Guillem Moncada,518
19187,Calle Bella Vista,518
19188,"Calle De Sa Madona, 160",518
19189,Cale De La Bela Vista,518
19190,Costa De La Calma S/N,518
19191,Guillem De Montcada,518
19192,Bellavista,518
19193,Urb. Santa Ponça - Ses Rotes Velles,518
19194,"Avenida De La Mar, 8",518
19195,"Calle De Guillem De Montcada, 8",518
19196,Guillem De Moncada,518
19197,"Calle De La Bella Vista, 23",518
19198,"Ripollès, Girona",519
19199,"Calle De Vista Alegre, 14",520
19200,"Calle Perdut, 10",520
19201,"Calle De Manigosta, 18",521
19202,"Calle Major, 1",522
19203,Carretera De Caltrinxaire S/N,520
19204,"Calle Raval, 1",523
19205,"Calle Del Quintà, 10",524
19206,"Camino Collet Nuria Poligono 6, 3",519
19207,"Calle D'Ignasi Casabó, 15",525
19208,"Calle Mayor De Planes, 7",526
19209,"Camino D'Ull De Ter, 1",527
19210,"Paseo De La Muralla, 10",525
19211,"Calle De Josep Maria Pellicer, 54",520
19212,"Calle Viver, 11",528
19213,"Calle Santo Domingo, 21",528
19214,"Mas Can Blau, 101",521
19215,"Plaza Font, 1",522
19216,"Calle Ferrer Bàrbara, 44",525
19217,"Colonia Noguera, 1",520
19218,"Carretera De Ribes, 81",520
19219,"Carretera De Olot A Ripoll, 4",529
19220,"Colonia Pernau, 24",523
19221,Font Rubi S/N,525
19222,"Calle Del Roser, 1",521
19223,"Calle De Ribes, 1",526
19224,"Calle Abat Velmanya, 6",521
19225,"Calle De Josep Mª Pellicer, 43",520
19226,"Calle Dels Sicars, 3",524
19227,"Solana, 122",525
19228,"Carretera De Pardines, 23",522
19229,"Paseo Costabona, 2",530
19230,"Calle D'Alexandre Gali, 27",525
19231,"Carretera Olot, 6",520
19232,"Calle Josep Morer, 18",525
19233,"Calle Josep Morer, 34",525
19234,"Camino Sant Amat, 4",531
19235,"Calle Corones, 18",523
19236,"Calle Del Cordomí, 8",528
19237,Urbanitzacio La Torre,520
19238,"Ripollès, Girona",521
19239,"Calle Del Forn, 6",530
19240,"Ripollès, Girona",522
19241,"Ripollès, Girona",520
19242,"Carretera De Puigcerdà, 20",522
19243,"Calle De La Font, 5",526
19244,"Carretera De Puigcerdà, 23",522
19245,"Ripollès, Girona",530
19246,"Colonia Estabanell, 1",525
19247,"Paseo De La Muralla, 17",525
19248,"Calle De Núria, 3",522
19249,"Ripollès, Girona",524
19250,"Calle Font Gifreu, 24",525
19251,"Calle Canal, 4",528
19252,"Carretera Barcelona, 60",520
19253,"Calle Josep Puig Cadafalch, 8",520
19254,"Pujada De La Roureda, 700",525
19255,"Calle Del Prat, 2",520
19256,Calle De Dalt S/N,532
19257,"Calle Jose Ferrer Barbara, 19",525
19258,"Calle De L'Estació, 10",520
19259,Calle Sant Pau De Segúries S/N,530
19260,"Ripollès, Girona",525
19261,"Calle Tints, 28",521
19262,"Calle Núria, 35",528
19263,"Carretera De Sant Joan, 13",525
19264,"Calle Can Sisque, 2",531
19265,"Carretera Barcelona, 15",520
19266,"Carretera Pardinas, 4 -6",522
19267,"Calle Iglesia, 2",533
19268,"Calle D'Engordans, 3",520
19269,"Calle Bac De Mel, 15",520
19270,"Carretera D L Estacion, 25",526
19271,"Calle Del Balandrau, 36",522
19272,"Calle Del Costabona, 82",520
19273,Avenida De Moisents Torrents S/N,534
19274,"Calle De La Verge, 8",525
19275,"Calle Sant Joan, 5",523
19276,Calle Del Bisbe Morgades,520
19277,Carretera De Ribes,520
19278,"Calle De La Gala, 45",523
19279,"Calle Jesús, 5",527
19280,"Calle Set Casas, 28",528
19281,"Calle Joan Corominas I Cufi, 9",521
19282,"Calle Joan Socarrats, 5",521
19283,Calle Llaers S/N,520
19284,"Calle Major, 18",522
19285,"Carretera De Francia, 1",535
19286,"Calle De Freixenet, 36",525
19287,"Fondo, 6",527
19288,Núria S/N,528
19289,"Calle De Nuestra Señora De Gràcia, 10",522
19290,"Calle Castell, 14",523
19291,"Calle Ns Sra Desamparats, 12",522
19292,"Carretera De Puigcerdà, 25",522
19293,"Calle De Lleida, 1",520
19294,"Calle Monestir, 23",525
19295,"Calle Major, 16",523
19296,"Calle Josep Morell Macias, 3",525
19297,"Calle De Mossèn Cinto Verdaguer, 31",520
19298,"Carretera Puigcerda, 21",522
19299,"Calle D'Isaac Albeniz, 14",525
19300,Camino D'Ull De Ter S/N,527
19301,"Calle De Lambert Mata, 8",520
19302,"Calle Del Pla Vidal (Font-Rubí), 1012",525
19303,"Avenida Del Comte Guifré, 8",520
19304,"Calle De I'Assuca Gran, 634",525
19305,"Calle Del Somatenista Ramon D'Urg, 13",521
19306,"Carretera L'Abella-Roca, 3",528
19307,"Paseo De La Muralla, 8",525
19308,Plaza Sant Eudald,520
19309,"Calle València, 54",525
19310,"Calle Brucs-Brucs, 7",520
19311,"Calle De Josep Mª Pellicer, 13",520
19312,"Calle Ferrer Barbera, 24",525
19313,"Calle Del Mig, 3",533
19314,"Raval De L'Hospital, 41",520
19315,"Calle Ferrocarril , 28",521
19316,"Calle Pla De Ginabret, 6",520
19317,Paseo De Sant Joan,520
19318,"Calle Ferrer Bàrbara, 28",525
19319,Plaza Nova,520
19320,Calle Del Monestir,520
19321,Calle De Sant Quinti,522
19322,"Calle De La Tarongeta, 2",527
19323,Calle Del Puigmal,522
19324,"Calle Pla, 6",533
19325,"Calle De Sant Quinti, 26",522
19326,"Calle Del Progrés, 53",520
19327,"Calle Colomina, 50",526
19328,"Plaza De La Salut, 2",529
19329,"Calle C-Font Rubi, 172",525
19330,Calle Comte L'Arnau,534
19331,"Calle De Sant Sebastia, 1",535
19332,Calle Montgrony,520
19333,Plaza De Tomàs Raguer,520
19334,Avenida Barcelona,523
19335,"Raval De Sant Pere, 69",520
19336,Calle Fondo S/N,527
19337,Carretera De St. Joan A Ogassa S/N,531
19338,"Camino De Núria, 5",533
19339,Calle Aurora,523
19340,"Calle Setcases, 12",528
19341,Paseo Quintà,524
19342,Paseo Costabona,530
19343,"Raval De L'Hospital, 14",520
19344,Calle Del Roser,521
19345,"Raval De Barcelona, 3",520
19346,Calle De La Font,520
19347,Calle D'Engordans,520
19348,Carretera D'Olot,520
19349,Calle De Margarida Diligeon,520
19350,Calle Ferrer Bàrbara,525
19351,Calle Del Progrés,520
19352,Calle De Lleida,520
19353,Calle De La Font,525
19354,Calle De Solà Morales,535
19355,Calle Quintà,524
19356,Calle Del Pi,525
19357,Diseminado Despoblado,524
19358,Calle De Núria,522
19359,Calle De La Ciutat Jardí,520
19360,Calle De La Plana,524
19361,"Plaza De Catalunya, 3",520
19362,"Calle De Núria, 6",520
19363,N-260A,520
19364,"Calle Macià Bonaplata, 4",520
19365,Plaza De La Fia,525
19366,Calle De Pere Roca,521
19367,"Calle Viver, 13",528
19368,Urb. Colonia Noguera,520
19369,"Calle De L'Alcalde Pere Rovira, 8",521
19370,Carretera De Barcelona,520
19371,"Camino D'Ull De Ter, 23",527
19372,Calle Jacint Verdaguer,530
19373,Macia Bonaplata,520
19374,"Carretera De Puigcerdà, 19",522
19375,"Carretera Barcelona, 21",520
19376,"President Lluis Company, 20",520
19377,"Ripollès, Girona",535
19378,"Calle Piugfranco, 322",525
19379,"Calle De Manigosta, 7",521
19380,"Ripollès, Girona",523
19381,"Perdut, 8",520
19382,"Calle Pujas, 6",534
19383,Calle De Girona,520
19384,"Calle De Tarragona, 7",520
19385,"Carretera D'Olot, 44",520
19386,Calle Macià Bonaplata,520
19387,Avenida Del Ripollès,520
19388,Calle Major S/N,526
19389,Avenida De La Vall,530
19390,"Carretera Barcelona, 68",520
19391,"Calle De Major, 2",526
19392,"D'Avall, 45",535
19393,"Paseo Jaume I, 12",521
19394,"Calle De Santa Magdalena, 13",520
19395,"Calle De Sant Miquel, 11",522
19396,"Calle Sant Domingo, 18",528
19397,"Ripollès, Girona",536
19398,"Calle Prat De Mitges, 6",519
19399,"Avenida Maristany, 5",525
19400,Can Fumat,535
19401,"Calle Major De Font Rubí, 10",525
19402,"Calle De Sant Quinti, 53",522
19403,"Calle Monestir, 3 Bis",525
19404,"Paseo De Maristany, 10",525
19405,"Giv-5265, 11",528
19406,"Calle De Comella, 5",521
19407,"Calle Torreneules, 39",520
19408,"Calle València, 28",525
19409,"Calle Font, 2",528
19410,"Calle Marti D´Ogassa, 5",531
19411,Calle De Tarragona,520
19412,Plaza Església,523
19413,Colònia Rocafiguera,520
19414,Calle Dels Fargaires,520
19415,Calle Del Puigmal,520
19416,Calle De Josep Mª Pellicer,520
19417,Calle Del Canigó,520
19418,Carretera Gombren,523
19419,Calle Pompeu Fabra,530
19420,"Font De La Justa, 2",527
19421,"Calle Bisbe Morgades, 7",520
19422,"Calle Cal Pages, 2",527
19423,"Calle Nuria, 1",528
19424,"Ramal Entrada, 5",535
19425,"Calle Cerdanya, 18",520
19426,"Calle Del Roser, 3",523
19427,"Colonia Noguera, 2",520
19428,"Camino De Sant Antoni, 2",519
19429,"Calle De La Font Dels Estudiants, 2",521
19430,"Paseo De La Muralla, 6",525
19431,"Avenida Barcelona, 2",523
19432,"Calle Freixenet, 10",525
19433,Camino De L'Estació S/N,521
19434,Avenida De Las Minas S/N,531
19435,"Plaza De L'Abadia, 1",521
19436,"Calle Val D'Aran, 20",520
19437,"Calle De Sant Miquel, 23",522
19438,Calle Del Mestre Josep Mª Andreu,521
19439,"Calle Pere Planas, 6",521
19440,Calle De Milany,520
19441,Calle De Sant Sebastia,535
19442,Calle Freixenet,525
19443,Plaza Ventador,526
19444,Paseo D'En A. Guimerà,522
19445,Urb. Centro,520
19446,"Carretera De Sant Joan, 7",525
19447,"Calle Sant Miquel, 20",522
19448,Colònia Rocafiguera S/N,520
19449,"Paseo De La Muralla, 21",525
19450,"Industria, 3",523
19451,Raval De Barcelona,520
19452,"Calle Mestre Andreu, 15",521
19453,Calle De Baix,533
19454,"Passatge Amoroset, 4",520
19455,Calle De La Mare De Déu Del Catllar,520
19456,Calle Mirador,528
19457,Calle De La Verge,525
19458,Avenida Del Comte Guifré,521
19459,La Plana,524
19460,Plaza Josep Cuatrecasas,525
19461,Carrer València,525
19462,Canigó,528
19463,Calle Morer,524
19464,Calle De La Font,527
19465,Quinta,524
19466,Residencial Castell De Sant Pere S/N,522
19467,"Carretera De Puigcerdà, 17",522
19468,Calle Núria,528
19469,"Ripollès, Girona",528
19470,Calle Del Raval,523
19471,Calle De La Cerdanya,520
19472,Calle Filadors,520
19473,Calle Dels Nobles Gironella,521
19474,Calle Del Berguedà,520
19475,Calle De Sant Amand,520
19476,Avenida Ripolles,520
19477,"Calle Joan Maragall, 23",526
19478,Avenida Maristany,525
19479,"Raval De Barcelona, 5",520
19480,"Girona, 4",520
19481,"Fontalba, 3",522
19482,Fabert,535
19483,Calle De La Font De Dalt,533
19484,De La Verge,525
19485,Calle Mig,534
19486,Carretera De Camprodón,521
19487,"Paseo De Costabona, 2",530
19488,Giv-5265,528
19489,"Calle Cal Daina, Campdevánol, 9",523
19490,Calle De Núria,520
19491,Colònia Agafallops,520
19492,"Plaza De L'Orri, 2",528
19493,Urb. Prat Mitges /,519
19494,"Carretera De Ribes, 266",520
19495,Diseminado Afuera Camprodo,525
19496,"Carretera De Barcelona, 60",520
19497,Calle De L'Estació,526
19498,"Carretera Caretera De Camprodón, 39",521
19499,"Calle Devesa Nova, 263",525
19500,"Pasaje Font Rubí, 169",525
19501,"Calle Cordomí, 1",528
19502,"Calle Gra De Fajol, 7",535
19503,"Camino De Can Bac, 3",520
19504,"Closa De La Bellabriga, 1",524
19505,"Colonia Pernau, 6",523
19506,"Calle De Ntra. Sra. De Gràcia, 28",522
19507,"Calle Puig Franco, 316",525
19508,"Jacint Verdaguer, 1",519
19509,"Paseo De Les Basses, 14",532
19510,"Calle Ajuntament, 8",524
19511,"Giv-4016, 8",519
19512,"Calle De La Font, 7 , 1R-A",520
19513,"Calle Rec Dels Coloms, 4",527
19514,Calle D'Avall S/N,535
19515,"Calle De L'Església, 3 Pol",519
19516,Calle Can Malet S/N,527
19517,"Calle De Girona, 13",520
19518,Carretera De Mollo S/N,525
19519,"Carretera De Barcelona, 39",520
19520,"Paseo Del Quintà, 2",524
19521,"Plaza, 1",519
19522,"Calle De La Font De Dalt, 5",533
19523,"Calle Del Puigmal, 18",522
19524,"Carretera Rivas, 1",532
19525,"Plaza De L'Era, 6",530
19526,Ribes De Freser S/N,522
19527,Calle De Joan Miró,526
19528,Carretera De Sant Joan,520
19529,Calle De Les Eres,522
19530,Calle De La Fonderia,522
19531,Calle De Concepció Ducloux,520
19532,Calle De La Indústria,520
19533,Calle De Santa Magdalena,520
19534,Calle Del Ferrocarril,521
19535,"Calle De Les Eres, 7",522
19536,"Calle De Baix, 5",533
19537,"Carretera De Ribes, 66",520
19538,"Calle De L'Estació, 14",526
19539,"Calle Espinalba, 5",525
19540,"Passeig Jaume I, 48",521
19541,Calle Del Riu,523
19542,Pla D'Ordina,520
19543,.,528
19544,Sant Eloi,523
19545,Calle De La Devesa Nova,525
19546,Veinat Ventola,522
19547,Nuria,528
19548,Calle Pau Casals,526
19549,"Ripollès, Girona",527
19550,"Pl. Esglesia, 7",523
19551,Carretera De Pardines,522
19552,Calle Del Puigmal,532
19553,Gi-521 S/N,521
19554,Paseo De Maristany,525
19555,Font,527
19556,"Vilallonga, 1",527
19557,"Giv-5264, 6",528
19558,"Eres, 7",522
19559,Carretera De Queralbs,522
19560,"Calle Del Teòleg Corriols, 13",521
19561,"Puig Estela, 18",529
19562,Plaza Dels Paisos Catalans,528
19563,Calle Catalunya,525
19564,Calle Damià De La Farga,523
19565,"Calle Freixenet, 2",525
19566,"Calle De N. San Dels Desemparats, 5",522
19567,Carretera Barcelona,520
19568,"Calle Barcelona, 51",520
19569,Calle De Manigosta,521
19570,Planet,525
19571,Camino De La Quera,525
19572,"Colomina, 4",526
19573,"Calle De La Fonderia, 3",522
19574,"Carretera De Vallet, Km 6.5, 17867 Rocabruna S/N",525
19575,Cerdanya,520
19576,De La Font,520
19577,Calle Lleida,520
19578,"Calle D'Engordans, Ripoll",520
19579,Calle De Ribes,520
19580,Calle Margarita Diligeon,520
19581,Sant Quintí,522
19582,"Prat, 6",523
19583,President Macià,520
19584,"Calle De N.S. Dels Desemparats, 3",522
19585,"Calle Dels Llandrius, 6",525
19586,"De L'Era, 2",528
19587,"Calle Bell Aire, 10",525
19588,"Calle Les Fonoses, 9 A",530
19589,Calle Mestre Isern,537
19590,"Ripollès, Girona",534
19591,"Calle Nuestra Señora Dels Desemparats, 5",522
19592,"Calle Sant Quintí, 12",522
19593,Avenida Del Comte Guifré,520
19594,Calle Santa Magdalena,520
19595,"La Font, 2",528
19596,"Carretera De Ribes, 33",520
19597,"Carretera D'Olot, 50",520
19598,Calle Del Somatenista Ramon D'Urg,521
19599,Santo Domingo,528
19600,Plaza Major,527
19601,Paseo Jaume I,521
19602,"Calle Diseminado Afuera Camprodo, 149",525
19603,"Alt Empordà, Girona",538
19604,"Plaza De La Iglesia, 13",539
19605,"Calle Empordà, 9",540
19606,"Calle Del Montgri, 8",539
19607,Calle Figueres S/N S/N,541
19608,"Calle Sant Genís, 2",542
19609,"Calle Del Montgri, 15",539
19610,"Calle Arn, 16",539
19611,"Calle Puig Barotell, 8",539
19612,"Calle Mayor, 1",542
19613,"Calle Sebastia. Els Masos, 19",542
19614,Calle De La Bassa,542
19615,Bassa,542
19616,Urb. Vilacolum,538
19617,"Calle Roses, 39",538
19618,Calle De L'Arn,539
19619,"Alt Empordà, Girona",542
19620,"Camino Noguers, 1",538
19621,"Calle Caramany, 2",542
19622,"Calle De Sant Pere, 20",540
19623,"Alt Empordà, Girona",541
19624,"Alt Empordà, Girona",539
19625,Calle Dels Masos,542
19626,Calle Casades De Còdol,538
19627,"Alt Empordà, Girona",540
19628,Carre Roses,538
19629,Iglesia,539
19630,Calle Del Montgri,539
19631,Calle Nou S/N,541
19632,Del Mar,540
19633,Calle La Devesa De La Villa,538
19634,Calle De Sant Miquel,538
19635,"Calle Calle Gerani, 27",538
19636,"Calle De La Devesa De La Vila, 3",538
19637,"Calle Roses, 42",538
19638,"Calle De La Devesa De La Vila, 1",538
19639,Sardes,542
19640,Carretera De L'Armentera,541
19641,Marti,539
19642,"Calle Sant Genís, 6",542
19643,Arbre Sec S/N,542
19644,Calle Rosella,542
19645,Calle Oleandre,538
19646,Calle De L'Ajuntament,539
19647,Calle De Figueres,541
19648,"Calle Sant Miquel, 39",538
19649,Migdia,542
19650,Calle Reravalls,542
19651,Camino De Les Baixures,539
19652,Calle Els Masos S/N,542
19653,La Armentera S/N,539
19654,Paseo Emporda,539
19655,Mas Gros,542
19656,Calle Figueres,541
19657,Camino Sant Feliu De La Garriga,541
19658,Calle De La Devesa De La Vila,538
19659,"Calle Major, 6",543
19660,"Calle Empori, 27",543
19661,"Calle Del Duc, 1",543
19662,"Alt Empordà, Girona",543
19663,Calle De La Princesa,543
19664,"Avenida Emporda, 40",543
19665,"Avenida Emporda, 43",543
19666,Calle Delícies,543
19667,Calle Del Riu,543
19668,Calle De Sant Sebastia,543
19669,Calle De Serra Bullones,543
19670,Avenida Emporda,543
19671,"Calle De Sant Sebastia, 43",543
19672,"Avenida Empordá, 46",543
19673,"Calle Josep Coll I Ligora, 8",543
19674,Calle Sant Sebastia,543
19675,Calle Dels Cavallers,543
19676,Calle De Xavier Cugati I Millàn,543
19677,Calle Empori,543
19678,Calle Girona,543
19679,"Calle Empori, 1",543
19680,Calle Besalu,543
19681,Calle Del Mar,543
19682,Olot,543
19683,Calle De Besalú,543
19684,Urbanització Bon Relax S/N,543
19685,Calle Delicies,543
19686,Calle Afores S/N,543
19687,Avenida Pastor,544
19688,"Calle Doctor Barraquer, 2",544
19689,"Avenida Port Canigó, 7",544
19690,"Calle Segrià, 14",544
19691,"Avenida De Santa Margarida, 9",544
19692,Distrito Port Esportiu - Puig Rom - Canyelles,544
19693,"Calle Carlit, 24",544
19694,"Calle Lisboa, 4",544
19695,"Cap De La Gola, 18",544
19696,"Calle De Joanot Martorell, 29",544
19697,Urb. Santa Margarita,544
19698,"Carretera Salou A Roses, 149",544
19699,"Calle Saragossa, 14",544
19700,"Calle Cap Norfeu, 39",544
19701,Urb. Mas Oliva,544
19702,Avenida Port Canigó S/N,544
19703,"Calle Joc De La Pilota, 1",544
19704,"Avenida Pastor, 2",544
19705,"Calle Port Joan, 2",544
19706,Urb. Edificio Sandra,544
19707,"Calle De Peter Paulus Rubens, 20",544
19708,Urb. Urb Santa Margarita,544
19709,Urb. Port Canigo,544
19710,Distrito Els Grecs - Mas Oliva,544
19711,Distrito Santa Margarida,544
19712,Urb. Santa Margarida,544
19713,"Calle De L'Almirall Federico Gravina, 18",544
19714,"Calle Del Puig Rom, 37 A",544
19715,"Calle De Joanot Martorell, 31",544
19716,Distrito Centre,544
19717,"Calle Doctor Jaume Pí I Sunyer, 8",544
19718,"Carretera Roses-Palau, 159",544
19719,Calle Del Puig Rom,544
19720,Distrito Nord,544
19721,Distrito Salatar,544
19722,"Calle De La Pujada Del Puig Rom, 37",544
19723,"Calle Del Cap Norfeu, 60",544
19724,Urb. Roses,544
19725,Urb. Puigrom,544
19726,Urb. Bat.Xavi 2,544
19727,"Avenida Platja, 62",544
19728,Urb. Els Grecs,544
19729,"Avenida Jaume I, 33",544
19730,"Calle De Les Guilleries, 20",544
19731,"Calle Nautilus, 21",544
19732,"Calle Doctor Pi I Sunyer, 27",544
19733,"Calle Port Joan, 29",544
19734,"Calle Oslo, 29",544
19735,"Avenida De La Gola De L'Estany, 55",544
19736,"Calle Cap Ponent, 11",544
19737,"Calle De La Pujada Del Puig Rom, 50",544
19738,"Calle Del Poniente, 10",544
19739,"Calle De Cristòfor Colom, 11",544
19740,Cap Norfeu,544
19741,Urb. Roses Puerto,544
19742,Urb. Rosas Puerto,544
19743,Urb. Puig Rom,544
19744,Urb. Canyelles,544
19745,Urb. Centre,544
19746,Urb. Almadrava,544
19747,Urb. Sata. Margarida,544
19748,"Calle Cap Ponent, 600",544
19749,"Calle Doctor Ferran, 76",544
19750,"Pujada Puigrom, 42",544
19751,Urb. Els Vilars,544
19752,"Calle Rembrandt, 17",544
19753,Urb. Mas Busca,544
19754,"Calle De La Roca Plana, 7",544
19755,"Calle Del Pedraforca, 7",544
19756,Gran Via De Pau Casals,544
19757,Urb. Edificio Symar,544
19758,"Calle Gironès, 25 -27",544
19759,"Calle De La Pujada Del Puig Rom, 145",544
19760,Urb. Centro,544
19761,"Calle Del Puig Rom, 38",544
19762,"Calle De Miquel Coll I Caritg, 18",544
19763,"Calle Escopes, 4",544
19764,"Avenida De La Bocana, 55",544
19765,"Calle De Peter Paulus Rubens, 29",544
19766,"Avenida De La Platja, 109",544
19767,"Calle Del Puig Rom, 118",544
19768,Calle Jordi De Sant Jordi,544
19769,Calle De La Riera Ginjolers,544
19770,Calle De Collsacabra,544
19771,Calle De Les Remendadores,544
19772,Urb. Edificio 600 Illa De Roses Santamargarita,544
19773,Avenida De La Platja,544
19774,Avenida De Santa Bàrbara,544
19775,Calle De La Pujada Del Puig Rom,544
19776,Calle Del Castell De La Trinitat,544
19777,Calle Viena,544
19778,"Calle Viena, 82",544
19779,Avenida Del Pastir S/N,544
19780,"Avenida De La Platja, 40",544
19781,Calle De L'Eucaliptus,544
19782,Calle De Figueres,544
19783,Calle Arquitecte Gaudí,544
19784,Urb. Mas Fumats,544
19785,Calle Cap Ponent,544
19786,Paseo Marítim,544
19787,Santa Margarita,544
19788,Urb. El Cardo,544
19789,Calle Drassanes,544
19790,Calle De Josep Carner,544
19791,Calle De Bernat Metge,544
19792,Calle Raval Dels Grecs,544
19793,Calle Francesc Macià,544
19794,Calle Pitarra,544
19795,Calle Cap Negre,544
19796,Calle Nou,544
19797,"Calle Joan Timoneda, Roses",544
19798,Victor Catala,544
19799,Almirall Federico Gravina,544
19800,Urb. Joan Vives,544
19801,Urb. Port,544
19802,Urb. Far,544
19803,Calle De Tarragona,544
19804,Calle De Joanot Martorell,544
19805,Diseminado Aforess,544
19806,Calle Segarra,544
19807,Avenida Del Nord,544
19808,Calle Canigó,544
19809,Calle Port Joan,544
19810,Avenida Illeta,544
19811,Calle De Josep Romañach I Serrats,544
19812,"Port Estaca, Santa Margarita",544
19813,Avenida De La Gola De L'Estany,544
19814,Plaza Del Ball De La Civada,544
19815,Avenida Port Canigó,544
19816,Calle De Benet Falp I Matas,544
19817,Carretera Besalú Roses,544
19818,Calle Rembrandt,544
19819,Calle De Jacinto Benavente,544
19820,Urb. Edificio La Masia,544
19821,"Avenida De La Platja, 27",544
19822,Urb. Mas Boscà,544
19823,Calle Víctor Català,544
19824,Calle Cant Dels Ocells,544
19825,Calle Cala Fonda,544
19826,Urb. Grecs,544
19827,"Calle Picasso, 4",544
19828,Calle Cap De La Gola,544
19829,Calle De Sant Sebastià,544
19830,Urb. Poble,544
19831,Urb. Sta Margarida,544
19832,Urb. 42734-0001,544
19833,Calle De Pedro Calderón De La Barca,544
19834,Urb. Roses Centre,544
19835,Urb. Mas Matas,544
19836,Calle De La Serra De Llaberia,544
19837,Calle Pallars Sobirà,544
19838,Calle Del Carlit,544
19839,Calle De L'Alhambra,544
19840,Calle De Manuel Milà I Fontanals,544
19841,Avenida De Santa Margarida,544
19842,Calle De Joaquim Sorolla,544
19843,"Calle De Granada, 6",544
19844,Calle Andalusia,544
19845,Calle Del Doctor Santiago Ramón Y Cajal,544
19846,Calle De Lutgardo López,544
19847,Calle Tirso De Molina,544
19848,Calle De Dalt,544
19849,Calle Del Lli,544
19850,Calle Del Pare Antoni Maria Claret,544
19851,Calle De Joan Badosa,544
19852,Urb. Mas Buscà,544
19853,Urb. Salatar - Santa Margarita,544
19854,"Calle Salvador Espriu, 33",544
19855,Urb. Salatar,544
19856,"Calle De Josep Carner, 107",544
19857,"Avenida Del Nord, 3 -19",544
19858,"Calle Port Joan, 12",544
19859,"Calle Cap De La Gola, 14",544
19860,"Calle De La Pujada Del Puig Rom, 37 A",544
19861,"Avenida Port Canigó, 3",544
19862,"Calle Raval Dels Grecs, 12",544
19863,"Calle Del Montclar, 12",544
19864,"Calle Viena, 66",544
19865,"Calle Del Doctor Santiago Ramón Y Cajal, 80",544
19866,"Calle Del Bergantí, 14",544
19867,Calle Francesc Alegre S/N,544
19868,"Avenida De La Platja, 50",544
19869,"Calle Llaberia, 5",544
19870,"Avenida De La Riera De La Cuana, 32",544
19871,"Avenida Port Canigó, 2",544
19872,"Avenida De La Platja, 82",544
19873,"Carrer Sant Pau, 9",544
19874,"Calle De Josep Carner, 8",544
19875,"Carretera Canyelles, 10",544
19876,"Calle De Joanot Martorell, 10",544
19877,"Calle Del Cap Trencat, 7",544
19878,Calle La Muga S/N,544
19879,"Calle Ramon Y Cajal, 80 -84",544
19880,"Avenida De Rhode, 115",544
19881,"Calle De Joanot Martorell, 7",544
19882,"Avenida De La Platja, 20",544
19883,"Calle De Peter Paulus Rubens, 2",544
19884,"Calle Joan Timoneda, 77",544
19885,"Avenida De La Platja, 2",544
19886,Calle Tramuntana,544
19887,Calle Del Cap Trencat,544
19888,Calle Joan Timoneda,544
19889,"Calle Viena, 68",544
19890,Calle Tordera,544
19891,Calle De Miro,544
19892,Calle Picasso,544
19893,Calle Francesc Alegre,544
19894,Calle Noguera,544
19895,Calle Ramon Muntaner,544
19896,Calle De Peter Paulus Rubens,544
19897,Calle Ticia,544
19898,Calle Pau Vila,544
19899,Avenida Port Salines,544
19900,Avenida Del Salatar,544
19901,Avenida Del Clot Dels Franquets Sud,544
19902,Calle De La Punta Del Nord,544
19903,Calle De La Roca Plana,544
19904,Avenida De José Díaz Pacheco,544
19905,Calle De Madrid,544
19906,Calle Lisboa,544
19907,Calle Berlín,544
19908,Calle Selva,544
19909,Calle Ramon Llull,544
19910,Calle Cuana,544
19911,Calle Muga,544
19912,"Calle Arquitecte Gaudí, 13",544
19913,"Calle Joan Timoneda, 97",544
19914,Calle Pindar,544
19915,Calle Punta De Ponent,544
19916,Avenida Port Estaca,544
19917,"Besalu A Roses, 159",544
19918,Calle De La Barca,544
19919,"Avenida De La Gola De L'Estany, 57 -53",544
19920,"Calle Pujada Al Puig-Rom, 39",544
19921,"Avenida Del Salatar, 10 -14",544
19922,"Avenida Del Nord, 35 -21",544
19923,Avenida De La Bocana,544
19924,Calle Brusel·Les-Mas Oliva,544
19925,Calle Del Bergantí,544
19926,Calle Garrotxa,544
19927,"Calle Del Puig Rom, 149 -131",544
19928,Carretera Canyelles,544
19929,"Carretera Canyelles, 5",544
19930,"Calle Pallars Sobirà, 39",544
19931,Calle Del Cap Norfeu,544
19932,"Carrer Port Joan, 12",544
19933,"Calle De Mercè Rodoreda, 7 -1",544
19934,"Avenida De La Platja, 62",544
19935,"Calle Del Pare Antoni Maria Claret, 30",544
19936,"Port Canigó, 15",544
19937,"Avenida Del Nautilus, 6",544
19938,"Avenida Del Nord, 12",544
19939,"Calle Vallès Occidental, 8",544
19940,Carretera Besalú Roses S/N,544
19941,"Camino Ramal Velázquez, 34",544
19942,"Calle De La Roca Negra, 2 -6",544
19943,"Calle De Pere Rahola I Molinas, Roses",544
19944,"Calle De Joan Margarit, Roses",544
19945,Av Illeta,544
19946,"Calle De Sant Julià, 31",544
19947,Calle De Pere Rahola,544
19948,"Calle Víctor Català, 2",544
19949,"Calle De Mossèn Carles Feliu, 18",544
