property_id,source,country,city,neighborhood,property_type,price_eur,area_m2,price_per_m2,bedrooms,bathrooms,floor,listing_url,scraping_date
LON_305,Rightmove,United Kingdom,London,"4 bedroom penthouse for sale in St. Johns Wood Road, London, NW8",Penthouse,12870000.0,3360.3,3830.02,4.0,3.0,,,2026-05-21
LON_306,Rightmove,United Kingdom,London,"5 bedroom apartment for sale in Montrose Place, London, SW1X",Apartment,12870000.0,4319.06,2979.82,5.0,4.0,,,2026-05-21
LON_307,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in The Vale, London, SW3",Terraced,13981500.0,5053.92,2766.47,5.0,5.0,,,2026-05-21
LON_308,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in The Vale, Chelsea, London, SW3",Terraced,13981500.0,4842.1,2887.49,6.0,4.0,,,2026-05-21
LON_309,Rightmove,United Kingdom,London,"10 bedroom terraced house for sale in Hyde Park Gardens, 
Hyde Park, W2",Terraced,12870000.0,10465.52,1229.75,10.0,8.0,,,2026-05-21
LON_310,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in Palace Gardens Terrace, Kensington, London, W8",Terraced,13455000.0,3885.2,3463.14,6.0,3.0,,,2026-05-21
LON_311,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Harley Road, Primrose Hill, NW3",Detached,13981500.0,5125.46,2727.85,6.0,7.0,,,2026-05-21
LON_312,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Granville Park, London, SE13",Detached,13455000.0,7885.61,1706.27,6.0,5.0,,,2026-05-21
LON_313,Rightmove,United Kingdom,London,"4 bedroom penthouse for sale in Bolsover Street, Fitzrovia, London, W1W",Penthouse,12870000.0,2950.6,4361.82,4.0,4.0,,,2026-05-21
LON_314,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Eaton Square, London, SW1W",Apartment,13455000.0,3611.14,3725.97,4.0,3.0,,,2024-11-10
LON_315,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in North End Way, Hampstead, London, NW3",Terraced,13981500.0,7675.65,1821.54,5.0,5.0,,,2026-05-21
LON_316,Rightmove,United Kingdom,London,"6 bedroom house for sale in Palace Gardens Terrace, Kensington, London, W8, United Kingdom, W8",House,13455000.0,3885.2,3463.14,6.0,6.0,,,2026-05-21
LON_317,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Lancer Square, Kensington, London, W8, United Kingdom, W8",Apartment,13104000.0,2096.82,6249.46,3.0,3.0,,,2026-05-21
LON_318,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in One Casson Square, Southbank Place, Belvedere Road, London, SE1",Apartment,13981500.0,2879.99,4854.7,3.0,3.0,,,2026-05-21
LON_319,Rightmove,United Kingdom,London,"4 bedroom terraced house for sale in Chapel Street, 
Belgravia, SW1X",Terraced,13162500.0,3829.46,3437.17,4.0,5.0,,,2026-05-21
LON_320,Rightmove,United Kingdom,London,"4 bedroom house for sale in Chester Square, Belgravia, London, SW1W, United Kingdom, SW1W",House,13455000.0,3075.09,4375.48,4.0,4.0,,,2026-05-21
LON_321,Rightmove,United Kingdom,London,"5 bedroom detached house for sale in Inverforth House, London, NW3",Detached,13981500.0,7675.65,1821.54,5.0,5.0,,,2026-05-21
LON_322,Rightmove,United Kingdom,London,"4 bedroom town house for sale in Henry Moore Court, Chelsea, SW3",Town House,13981500.0,4237.31,3299.62,4.0,4.0,,,2024-03-05
LON_323,Rightmove,United Kingdom,London,"4 bedroom penthouse for sale in South Bank Tower, 55 Upper Ground, London, SE1",Penthouse,13455000.0,3805.31,3535.85,4.0,4.0,,,2023-12-12
LON_324,Rightmove,United Kingdom,London,"9 bedroom detached house for sale in Winnington Road, London, N2",Detached,13981500.0,13720.84,1019.0,9.0,8.0,,,2023-08-06
LON_325,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Park Modern, Apartment 32, 123 Bayswater Road, London, W2",Apartment,13162500.0,2161.85,6088.54,3.0,3.0,,,2026-05-21
LON_326,Rightmove,United Kingdom,London,"5 bedroom town house for sale in Chapel Street, Belgravia, London, SW1X, United Kingdom, SW1X",Town House,13162500.0,3740.27,3519.13,5.0,6.0,,,2024-01-08
LON_327,Rightmove,United Kingdom,London,"6 bedroom house for sale in Stormont Road, Highgate, N6",House,13455000.0,,,6.0,6.0,,,2024-09-09
LON_328,Rightmove,United Kingdom,London,"3 bedroom penthouse for sale in The Portia Fox Penthouse, One Casson Square, Southbank Place, London, SE1",Penthouse,13981500.0,2886.5,4843.76,3.0,3.0,,,2026-05-21
LON_329,Rightmove,United Kingdom,London,"2 bedroom flat for sale in Clarges Street, Mayfair, London, W1J",Flat,13455000.0,,,2.0,2.0,,,2026-05-21
LON_330,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Adams Row, Mayfair, London, W1K",Terraced,13162500.0,3648.3,3607.84,5.0,5.0,,,2026-05-21
LON_331,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Chapel Street, Belgravia, London, SW1X",Terraced,13162500.0,3829.46,3437.17,5.0,5.0,,,2024-01-08
LON_332,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Chelsea Park Gardens, Chelsea, SW3",Terraced,14034150.0,4045.0,3469.51,5.0,4.0,,,2026-05-21
LON_333,Rightmove,United Kingdom,London,"4 bedroom terraced house for sale in Half Moon Street, Mayfair, London, W1J",Terraced,14040000.0,4660.94,3012.27,4.0,5.0,,,2026-05-21
LON_334,Rightmove,United Kingdom,London,"4 bedroom penthouse for sale in Eaton Place, Belgravia, London, SW1X, United Kingdom, SW1X",Penthouse,13455000.0,2799.17,4806.78,4.0,3.0,,,2024-10-09
LON_335,Rightmove,United Kingdom,London,"4 bedroom house for sale in Adam's Row, Mayfair, London, W1K, United Kingdom, W1K",House,13162500.0,3561.9,3695.36,4.0,4.0,,,2024-03-10
LON_336,Rightmove,United Kingdom,London,"7 bedroom semi-detached house for sale in Rosehill Road, Wandsworth, SW18",Semi-Detached,3217500.0,3270.19,983.89,7.0,4.0,,,2026-05-21
LON_337,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Buckingham Gate, St James's, SW1, SW1E",Apartment,14040000.0,4820.74,2912.42,3.0,3.0,,,2023-05-10
LON_338,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Buckingham Gate, St James, London, SW1E",Apartment,13455000.0,3557.26,3782.41,3.0,4.0,,,2026-05-21
LON_339,Rightmove,United Kingdom,London,"Detached house for sale in Netherhall Gardens, Hampstead NW3",Detached,13455000.0,5245.3,2565.15,,,,,2026-05-21
LON_340,Rightmove,United Kingdom,London,"5 bedroom penthouse for sale in The Penthouse, 205 City Road, London EC1V 1AT, EC1V",Penthouse,14040000.0,7246.43,1937.51,5.0,5.0,,,2023-02-11
LON_341,Rightmove,United Kingdom,London,"5 bedroom mews property for sale in St Anselms Place, Mayfair, London, W1K",Mews,14040000.0,4718.54,2975.5,5.0,4.0,,,2026-05-21
LON_342,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Ingram Avenue, Hampstead Garden Suburb, NW11",Detached,14040000.0,,,6.0,6.0,,,2026-05-21
LON_343,Rightmove,United Kingdom,London,"4 bedroom property for sale in Chelsea Waterfront - Tower West, SW10",Not Specified,13522860.0,,,4.0,4.0,,,2026-05-21
LON_344,Rightmove,United Kingdom,London,"4 bedroom terraced house for sale in Chester Square, Belgravia, London, SW1W",Terraced,13455000.0,3075.09,4375.48,4.0,3.0,,,2026-05-21
LON_345,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Ingram Avenue, London, NW11",Detached,14040000.0,,,7.0,,,,2026-05-21
LON_346,Rightmove,United Kingdom,London,"5 bedroom apartment for sale in Penthouse, Southbank Tower, 55 Upper Ground, SE1",Apartment,13560300.0,3804.38,3564.39,5.0,4.0,,,2026-05-21
LON_347,Rightmove,United Kingdom,London,"13 bedroom block of apartments for sale in Kensington Court, London, W8",Block of Apartments,14040000.0,,,13.0,13.0,,,2024-08-01
LON_348,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Park Modern, Apartment 42, 123 Bayswater Road, London, W2",Apartment,13747500.0,2154.42,6381.07,3.0,3.0,,,2024-07-06
LON_349,Rightmove,United Kingdom,London,"7 bedroom apartment for sale in Buxmead, 67 The Bishops Avenue, London, N2",Apartment,13689000.0,6938.0,1973.05,7.0,7.0,,,2026-05-21
LON_350,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Burghley Road, Wimbledon Village, London, SW19",Detached,14040000.0,8390.07,1673.41,7.0,7.0,,,2026-05-21
LON_351,Rightmove,United Kingdom,London,"3 bedroom flat for sale in Montrose Place, Belgravia, London, SW1X",Flat,13800150.0,2865.13,4816.59,3.0,3.0,,,2019-01-08
LON_352,Rightmove,United Kingdom,London,"4 bedroom flat for sale in Connaught Place, London, W2",Flat,14040000.0,3376.1,4158.64,4.0,5.0,,,2026-05-21
LON_353,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Park Modern, Bayswater Road, Hyde Park, London W2 3JH., W2",Apartment,13747500.0,2184.15,6294.21,3.0,3.0,,,2026-05-21
LON_354,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Chester Terrace, Regent's Park, London, NW1",Terraced,14040000.0,4110.96,3415.26,5.0,4.0,,,2026-05-21
LON_355,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in South Eaton Place, London, SW1W",Terraced,13923000.0,3633.44,3831.91,6.0,4.0,,,2026-05-21
LON_356,Rightmove,United Kingdom,London,"6 bedroom semi-detached house for sale in Hamilton Terrace, St John's Wood, London, NW8",Semi-Detached,13923000.0,4762.21,2923.64,6.0,4.0,,,2026-05-21
LON_357,Rightmove,United Kingdom,London,"8 bedroom detached house for sale in The Bishops Avenue, London, N2",Detached,14332500.0,10427.43,1374.5,8.0,10.0,,,2024-08-02
LON_358,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Hyde Park Gardens, Hyde Park, London, W2, United Kingdom, W2",Apartment,14625000.0,2901.36,5040.74,3.0,3.0,,,2024-08-02
LON_359,Rightmove,United Kingdom,London,"6 bedroom house for sale in Tite Street, Chelsea, London, SW3",House,13981500.0,4819.81,2900.84,6.0,4.0,,,2026-05-21
LON_360,Rightmove,United Kingdom,London,"9 bedroom flat for sale in Chelsea Waterfront, Chelsea, London, SW10",Flat,14625000.0,4751.06,3078.26,9.0,8.0,,,2026-05-21
LON_361,Rightmove,United Kingdom,London,"8 bedroom detached house for sale in Roedean Crescent, London, SW15 5JX, SW15",Detached,14625000.0,11279.35,1296.62,8.0,8.0,,,2026-05-21
LON_362,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Grosvenor Square, London, W1K",Apartment,4621500.0,1372.18,3368.0,3.0,3.0,,,2026-05-21
LON_363,Rightmove,United Kingdom,London,"2 bedroom flat for sale in Arena Tower, Canary Wharf, London, E14",Flat,731250.0,681.91,1072.36,2.0,2.0,,,2026-05-21
LON_364,Rightmove,United Kingdom,London,"5 bedroom house for sale in North End Way, Hampstead, NW3",House,13981500.0,,,5.0,5.0,,,2026-05-21
LON_365,Rightmove,United Kingdom,London,"5 bedroom flat for sale in Damac Tower, 
Damac Tower, SW8",Flat,12573990.0,3403.97,3693.92,5.0,5.0,,,2026-05-21
LON_366,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Princes Gate, SW7",Apartment,11700000.0,3088.1,3788.74,4.0,4.0,,,2024-03-07
LON_367,Rightmove,United Kingdom,London,"6 bedroom house for sale in Argyll Road, Kensington, London, W8, United Kingdom, W8",House,11700000.0,4065.44,2877.92,6.0,5.0,,,2024-08-07
LON_368,Rightmove,United Kingdom,London,"10 bedroom terraced house for sale in Great College Street, London, SW1P",Terraced,11700000.0,7285.45,1605.94,10.0,7.0,,,2026-05-21
LON_369,Rightmove,United Kingdom,London,"5 bedroom apartment for sale in North Tower, 67 Bondway, London, SW8",Apartment,11852100.0,3235.81,3662.79,5.0,4.0,,,2024-05-07
LON_370,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Penthouse, Damac Tower, Nine Elms SW8",Apartment,11852100.0,3115.97,3803.66,4.0,5.0,,,2026-05-21
LON_371,Rightmove,United Kingdom,London,"5 bedroom apartment for sale in 67 Bondway, London, Surrey, SW8",Apartment,11852100.0,3300.84,3590.63,5.0,5.0,,,2024-04-07
LON_372,Rightmove,United Kingdom,London,"5 bedroom flat for sale in Damac Tower, Nine Elms, London, SW8",Flat,12573990.0,3204.22,3924.2,5.0,5.0,,,2026-05-21
LON_373,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in Kensington Gate, Kensington, W8",Terraced,12577500.0,3856.4,3261.46,6.0,5.0,,,2024-02-07
LON_374,Rightmove,United Kingdom,London,"5 bedroom apartment for sale in Damac Tower Penthouse, London, SW8",Apartment,11852100.0,,,5.0,6.0,,,2026-05-21
LON_375,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in Albert Hall Mansions, SW7",Apartment,12577500.0,3325.93,3781.65,4.0,5.0,,,2026-05-21
LON_376,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in 55 Knightsbridge Gate, Knightsbridge, London, SW1X 7BF., SW1X",Apartment,12577500.0,2299.35,5470.02,3.0,3.0,,,2024-03-07
LON_377,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Hamilton Terrace, St John's Wood NW8",Terraced,12577500.0,5597.41,2247.02,5.0,4.0,,,2026-05-21
LON_378,Rightmove,United Kingdom,London,"3 bedroom flat for sale in Montrose Place, 
Belgravia, SW1X",Flat,11992500.0,3313.85,3618.9,3.0,3.0,,,2026-05-21
LON_379,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Chelsea Park Gardens, Chelsea SW3",Terraced,11992500.0,3912.15,3065.45,5.0,3.0,,,2026-05-21
LON_380,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Springfield Road, St Johns Wood, London, NW8",Detached,11992500.0,,,6.0,,,,2024-11-07
LON_381,Rightmove,United Kingdom,London,"5 bedroom apartment for sale in Knightsbridge Gate, Apartment 3, 55 Knightsbridge, London, SW1X",Apartment,12577500.0,2299.35,5470.02,5.0,5.0,,,2026-05-21
LON_382,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Montrose Place, London, SW1X",Apartment,11992500.0,2914.37,4114.95,3.0,4.0,,,2026-05-21
LON_383,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Knightsbridge, Knightsbridge Gate, London, SW1X, United Kingdom, SW1X",Apartment,12577500.0,2299.35,5470.02,3.0,3.0,,,2026-05-21
LON_384,Rightmove,United Kingdom,London,"7 bedroom terraced house for sale in South Eaton Place, Belgravia, SW1W",Terraced,12694500.0,4024.56,3154.26,7.0,4.0,,,2026-05-21
LON_385,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Montrose Place, Belgravia, London, SW1X, United Kingdom, SW1X",Apartment,11992500.0,2941.31,4077.26,3.0,3.0,,,2026-05-21
LON_386,Rightmove,United Kingdom,London,"8 bedroom terraced house for sale in Farm Street, Mayfair, London, W1J",Terraced,12285000.0,3883.35,3163.51,8.0,5.0,,,2024-06-08
LON_387,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Earls Terrace, London, W8",Terraced,12285000.0,4936.87,2488.42,5.0,5.0,,,2026-05-21
LON_388,Rightmove,United Kingdom,London,"7 bedroom terraced house for sale in Thurloe Square, Knightsbridge, SW7",Terraced,12811500.0,4905.28,2611.78,7.0,7.0,,,2026-05-21
LON_389,Rightmove,United Kingdom,London,"Land for sale in The Bishops Avenue, N2",Land,12285000.0,,,,,,,2026-05-21
LON_390,Rightmove,United Kingdom,London,"8 bedroom detached house for sale in Upper Cheyne Row, London, SW3",Detached,12811500.0,3283.19,3902.15,8.0,6.0,,,2024-02-10
LON_391,Rightmove,United Kingdom,London,"6 bedroom house for sale in Wycombe Square, Kensington W8",House,12811500.0,6000.6,2135.04,6.0,5.0,,,2024-10-07
LON_392,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Park Modern, Bayswater Road, Hyde Park, London W2 3JH., W2",Apartment,12285000.0,2159.99,5687.53,3.0,3.0,,,2026-05-21
LON_393,Rightmove,United Kingdom,London,"4 bedroom terraced house for sale in Bruton Place, Mayfair, London, W1J",Terraced,12811500.0,2944.1,4351.58,4.0,4.0,,,2026-05-21
LON_394,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in Herbert Crescent, London, SW1X",Terraced,12285000.0,4979.6,2467.07,6.0,6.0,,,2026-05-21
LON_395,Rightmove,United Kingdom,London,6 bedroom terraced house for sale in Herbert Crescent Knightsbridge SW1X,Terraced,12285000.0,,,6.0,6.0,,,2026-05-21
LON_396,Rightmove,United Kingdom,London,"8 bedroom detached house for sale in Frognal Gardens, Hampstead, London, NW3",Detached,12811500.0,5248.09,2441.17,8.0,5.0,,,2026-05-21
LON_397,Rightmove,United Kingdom,London,"4 bedroom terraced house for sale in Bruton Place, Mayfair, London, W1J",Terraced,12811500.0,2944.1,4351.58,4.0,4.0,,,2023-03-05
LON_398,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Wilton Place, London, SW1X",Terraced,12811500.0,4414.75,2901.98,5.0,4.0,,,2026-05-21
LON_399,Rightmove,United Kingdom,London,"4 bedroom apartment for sale in One Kensington Gardens, 18 De Vere Gardens, Kensington, London, W8 5AE, W8",Apartment,12285000.0,,,4.0,4.0,,,2024-12-04
LON_400,Rightmove,United Kingdom,London,"4 bedroom terraced house for sale in St. Katharines Precinct, Regent's Park, London, NW1",Terraced,12811500.0,4291.19,2985.54,4.0,3.0,,,2026-05-21
LON_401,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in 55 Knightsbridge Gate, Knightsbridge, London, SW1X 7BF, SW1X",Apartment,12811500.0,2268.69,5647.09,3.0,3.0,,,2026-05-21
LON_402,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Park Modern, Apartment 22, 123 Bayswater Road, London, W2",Apartment,12285000.0,2159.99,5687.53,3.0,3.0,,,2026-05-21
LON_403,Rightmove,United Kingdom,London,"3 bedroom penthouse for sale in South Street, Mayfair, London, W1K, United Kingdom, W1K",Penthouse,12285000.0,2238.96,5486.92,3.0,3.0,,,2026-05-21
LON_404,Rightmove,United Kingdom,London,"7 bedroom terraced house for sale in Thurloe Square, South Kensington, London, SW7",Terraced,12811500.0,4901.56,2613.76,7.0,7.0,,,2026-05-21
LON_405,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Knightsbridge Gate, Apartment 2, 55 Knightsbridge, London, SW1X",Apartment,12811500.0,2268.69,5647.09,3.0,3.0,,,2026-05-21
LON_406,Rightmove,United Kingdom,London,"8 bedroom link detached house for sale in Langford Place, London, NW8",Link Detached House,12811500.0,5072.5,2525.68,8.0,5.0,,,2026-05-21
LON_407,Rightmove,United Kingdom,London,"6 bedroom detached house for sale in Elsworthy Road, Primrose Hill, London, NW3",Detached,12811500.0,4045.93,3166.52,6.0,3.0,,,2026-05-21
LON_408,Rightmove,United Kingdom,London,"5 bedroom semi-detached house for sale in Randolph Road, London, W9",Semi-Detached,12402000.0,3507.09,3536.27,5.0,4.0,,,2026-05-21
LON_409,Rightmove,United Kingdom,London,"5 bedroom apartment for sale in Nine Elms London, SW8",Apartment,12573990.0,2893.0,4346.35,5.0,6.0,,,2024-09-09
LON_410,Rightmove,United Kingdom,London,"5 bedroom detached house for sale in Byron Drive, N2",Detached,12811500.0,8153.17,1571.35,5.0,5.0,,,2024-09-10
LON_411,Rightmove,United Kingdom,London,"3 bedroom house for sale in Lyveden Road, Colliers Wood, SW17",House,930150.0,846.35,1099.01,3.0,1.0,,,2026-05-21
LON_412,Rightmove,United Kingdom,London,"2 bedroom flat for sale in Turner House, 
Cassilis Road, E14",Flat,614250.0,850.06,722.6,2.0,2.0,,,2024-12-06
LON_413,Rightmove,United Kingdom,London,"4 bedroom house for sale in Addison Avenue, Holland Park, London, W11, United Kingdom, W11",House,12811500.0,3252.53,3938.93,4.0,5.0,,,2024-03-06
LON_414,Rightmove,United Kingdom,London,"4 bedroom terraced house for sale in Park Square East, Regent's Park, London, NW1",Terraced,11641500.0,4300.48,2707.02,4.0,4.0,,,2026-05-21
LON_415,Rightmove,United Kingdom,London,"Land for sale in Kings Road, London, SW6",Land,11700000.0,,,,,,,2026-05-21
LON_416,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Holland Street, & 6 Carmel Court, Kensington, London, W8",Terraced,11407500.0,3745.85,3045.37,5.0,6.0,,,2026-05-21
LON_417,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Highwood Hill, Mill HIll, London, NW7",Detached,11407500.0,,,7.0,5.0,,,2026-05-21
LON_418,Rightmove,United Kingdom,London,"8 bedroom detached house for sale in Roedean Crescent, London, SW15",Detached,11407500.0,10785.11,1057.71,8.0,7.0,,,2026-05-21
LON_419,Rightmove,United Kingdom,London,"4 bedroom flat for sale in 1 Ebury Square, Belgravia, London SW1W",Flat,11407500.0,3435.55,3320.43,4.0,4.0,,,2026-05-21
LON_420,Rightmove,United Kingdom,London,"5 bedroom house for sale in South Audley Street, Mayfair, W1K",House,11524500.0,,,5.0,5.0,,,2026-05-21
LON_421,Rightmove,United Kingdom,London,"6 bedroom terraced house for sale in Holland Street, London, W8",Terraced,11407500.0,3745.85,3045.37,6.0,6.0,,,2024-07-06
LON_422,Rightmove,United Kingdom,London,"3 bedroom flat for sale in Principal Tower, 
2 Principal Place, EC2A",Flat,11583000.0,2652.38,4367.02,3.0,4.0,,,2026-05-21
LON_423,Rightmove,United Kingdom,London,"3 bedroom flat for sale in Principal Place, Worship Street, London, EC2A",Flat,11583000.0,2652.38,4367.02,3.0,4.0,,,2026-05-21
LON_424,Rightmove,United Kingdom,London,"2 bedroom flat for sale in Principal Place, EC2A",Flat,11583000.0,2652.38,4367.02,2.0,2.0,,,2024-10-06
LON_425,Rightmove,United Kingdom,London,"Equestrian facility for sale in Highwood Lodge, Highwood Hill, London, NW7",Equestrian Facility,11407500.0,,,6.0,5.0,,,2026-05-21
LON_426,Rightmove,United Kingdom,London,"7 bedroom house for sale in Daleham Gardens, Hampstead, NW3",House,11641500.0,,,7.0,6.0,,,2026-05-21
LON_427,Rightmove,United Kingdom,London,"4 bedroom penthouse for sale in Worship Street, London, EC2A 2, EC2A",Penthouse,11583000.0,2652.38,4367.02,4.0,4.0,,,2024-02-02
LON_428,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Sheldon Avenue, Highgate, London, N6",Detached,11641500.0,5786.0,2012.01,7.0,7.0,,,2026-05-21
LON_429,Rightmove,United Kingdom,London,"3 bedroom penthouse for sale in Principal Tower, Shoreditch, EC2A",Penthouse,11583000.0,2652.38,4367.02,3.0,3.0,,,2024-05-07
LON_430,Rightmove,United Kingdom,London,"3 bedroom property for sale in Park Modern Hyde Park, W2",Not Specified,11641500.0,,,3.0,4.0,,,2026-05-21
LON_431,Rightmove,United Kingdom,London,"3 bedroom penthouse for sale in Worship Street, London, EC2A",Penthouse,11583000.0,,,3.0,3.0,,,2023-07-09
LON_432,Rightmove,United Kingdom,London,"7 bedroom detached house for sale in Sheldon Avenue, London, N6",Detached,11641500.0,5130.1,2269.25,7.0,6.0,,,2026-05-21
LON_433,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Park Modern, Bayswater Road, London, W2, United Kingdom, W2",Apartment,11641500.0,1819.97,6396.53,3.0,4.0,,,2026-05-21
LON_434,Rightmove,United Kingdom,London,"3 bedroom penthouse for sale in Principal Tower, London, EC2A",Penthouse,11583000.0,2652.38,4367.02,3.0,3.0,,,2024-03-09
LON_435,Rightmove,United Kingdom,London,"3 bedroom penthouse for sale in 2 Principal Place, Principal Tower, London, EC2A",Penthouse,11583000.0,2647.74,4374.67,3.0,3.0,,,2024-01-11
LON_436,Rightmove,United Kingdom,London,"8 bedroom detached house for sale in Park Road, 
Isleworth, TW7",Detached,11641500.0,9553.22,1218.59,8.0,7.0,,,2024-02-05
LON_437,Rightmove,United Kingdom,London,"5 bedroom penthouse for sale in Beverly House, 133 Park Road, St. John's Wood, London, NW8",Penthouse,11641500.0,4426.83,2629.76,5.0,5.0,,,2026-05-21
LON_438,Rightmove,United Kingdom,London,"3 bedroom flat for sale in Worship Street, London, EC2A",Flat,11583000.0,2652.38,4367.02,3.0,3.0,,,2026-05-21
LON_439,Rightmove,United Kingdom,London,"3 bedroom penthouse for sale in Principle Tower, EC2, EC2A",Penthouse,11583000.0,1275.56,9080.72,3.0,4.0,,,2026-05-21
LON_440,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Worship Street, London, EC2A 2BA, EC2A",Apartment,11583000.0,,,3.0,,,,2026-05-21
LON_441,Rightmove,United Kingdom,London,"4 bedroom duplex for sale in Cadogan Square, London, SW1X",Duplex,11641500.0,3429.98,3394.04,4.0,5.0,,,2024-08-02
LON_442,Rightmove,United Kingdom,London,"3 bedroom apartment for sale in Bayswater Road, London, W2",Apartment,11641500.0,1823.69,6383.49,3.0,3.0,,,2026-05-21
LON_443,Rightmove,United Kingdom,London,"5 bedroom house for sale in Blomfield Road, Little Venice, London, W9, United Kingdom, W9",House,11641500.0,3789.51,3072.03,5.0,4.0,,,2026-05-21
LON_444,Rightmove,United Kingdom,London,"3 bedroom flat for sale in Principal Tower, PRINCIPAL PLACE, WORSHIP STREET, London, EC2A",Flat,11583000.0,2652.38,4367.02,3.0,3.0,,,2026-05-21
LON_445,Rightmove,United Kingdom,London,"3 bedroom flat for sale in Worship Street, Shoreditch, London, EC2A",Flat,11583000.0,2652.38,4367.02,3.0,3.0,,,2026-05-21
LON_446,Rightmove,United Kingdom,London,"5 bedroom town house for sale in Ovington Square, Knightsbridge, London, SW3",Town House,11641500.0,4429.62,2628.1,5.0,5.0,,,2026-05-21
LON_447,Rightmove,United Kingdom,London,"2 bedroom apartment for sale in Worship Street, Shoreditch, EC2A",Apartment,11583000.0,2680.25,4321.61,2.0,2.0,,,2026-05-21
LON_448,Rightmove,United Kingdom,London,"5 bedroom house for sale in Chester Terrace, Regent's Park, London, NW1, United Kingdom, NW1",House,11641500.0,3887.99,2994.22,5.0,4.0,,,2026-05-21
LON_449,Rightmove,United Kingdom,London,"5 bedroom penthouse for sale in Kings Gate Walk, London, SW1E",Penthouse,11641500.0,3177.28,3663.98,5.0,4.0,,,2026-05-21
LON_450,Rightmove,United Kingdom,London,"5 bedroom terraced house for sale in Chester Terrace, Regent's Park, NW1",Terraced,11641500.0,3887.99,2994.22,5.0,5.0,,,2026-05-21
LON_451,Rightmove,United Kingdom,London,"4 bedroom penthouse for sale in Kings Gate Walk, LONDON, SW1E",Penthouse,11641500.0,3220.95,3614.31,4.0,4.0,,,2026-05-21
LON_452,Rightmove,United Kingdom,London,"6 bedroom semi-detached house for sale in Marlborough Place, St John's Wood, London, NW8",Semi-Detached,11641500.0,5318.7,2188.79,6.0,5.0,,,2026-05-21
LON_453,Rightmove,United Kingdom,London,"3 bedroom flat for sale in Grosvenor Square, Mayfair, London, W1K",Flat,11641500.0,,,3.0,3.0,,,2026-05-21
LON_454,Rightmove,United Kingdom,London,"5 bedroom penthouse for sale in Beverly House, Park Road, London, NW8",Penthouse,11641500.0,,,5.0,5.0,,,2026-05-21
LON_455,Rightmove,United Kingdom,London,"5 bedroom apartment for sale in Beverly House, Park Road, St Johns Wood, NW8",Apartment,11641500.0,4426.83,2629.76,5.0,5.0,,,2026-05-21
LON_456,Rightmove,United Kingdom,London,"6 bedroom character property for sale in Trafalgar Street, London, SE17",Character Property,760500.0,,,6.0,1.0,,,2026-05-21
LON_457,Rightmove,United Kingdom,London,"6 bedroom house for sale in Marlborough Place, St John's Wood, London, NW8, United Kingdom, NW8",House,11641500.0,5090.16,2287.06,6.0,5.0,,,2024-11-10
